clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
37265.wav,37265,Words,Words,Tearsheet Podcast_Beyond the stock markets [mini-course],314.4280031999999,316.4280031999999,314.4280031999999,316.4280031999999,0.85,train,train
37281.wav,37281,Words,Words,Paul_Kemp_534 How A Podcast Episode Of a16z Changed My Life,883.1999679999999,885.1999679999999,883.1999679999999,885.1999679999999,0.85,train,train
37285.wav,37285,Uh,Uh,The Housing Hour_History of Coal Creek Miners,439.54099999999966,441.54099999999966,439.54099999999966,441.54099999999966,0.85,test,test
37339.wav,37339,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1407.661999999988,1409.661999999988,1407.661999999988,1409.661999999988,0.85,train,train
37383.wav,37383,Um,Um,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,3066.1890000001144,3068.1890000001144,3066.1890000001144,3068.1890000001144,0.85,train,train
37403.wav,37403,Um,Um,Bear and Bear Cub Family Gaming_Episode 20_The One Where We're All VR Geeked,2149.875999999968,2151.875999999968,2149.875999999968,2151.875999999968,0.85,train,train
37412.wav,37412,Words,Words,UX Podcast_#230 Growth marketing with Sara Öhman,428.31599999999935,430.31599999999935,428.31599999999935,430.31599999999935,0.85,train,train
37418.wav,37418,Um,Um,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1736.6661055999998,1738.6661055999998,1736.6661055999998,1738.6661055999998,0.85,test,test
37428.wav,37428,Laughter,Laughter,Beer Tour Guy Podcast_Episode 12 - Mark Larson - Falling Down Beer Company,1083.9019584,1085.9019584,1083.9019584,1085.9019584,0.85,test,test
37444.wav,37444,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1591.929999999959,1593.929999999959,1591.929999999959,1593.929999999959,0.85,train,train
37449.wav,37449,Uh,Uh,Conexiones TheLearningSciences_Five Pillars of the Mind Redesigning Education to Suit the Brain,3721.1670000000618,3723.1670000000618,3721.1670000000618,3723.1670000000618,0.85,train,train
37454.wav,37454,Uh,Uh,Food as medicine_Integrative Medicine,1739.4399904,1741.4399904,1739.4399904,1741.4399904,0.85,test,test
37461.wav,37461,Uh,Uh,the csuite podcast_Show 27_B2B Demand Generation,1786.6900288,1788.6900288,1786.6900288,1788.6900288,0.85,train,train
37461.wav,37461,Uh,Uh,the csuite podcast_Show 27_B2B Demand Generation,1786.6900288,1788.6900288,1786.6900288,1788.6900288,0.85,train,train
37497.wav,37497,Um,Um,UX Podcast_#237 User research during a pandemic with Mar Murube,711.0749839999997,713.0749839999997,711.0749839999997,713.0749839999997,0.85,train,train
37516.wav,37516,non_filler,non_filler,Midwest Dance Symposium_Session 1,676.7379967999998,678.7379967999998,676.7379967999998,678.7379967999998,0.85,train,train
37546.wav,37546,Words,Words,Tearsheet Podcast_Beyond the stock markets [mini-course],1068.3930736,1070.3930736,1068.3930736,1070.3930736,0.85,train,train
37560.wav,37560,Laughter,Laughter,UX Podcast_#259 Japanese design culture with Rishma Hansil,366.2139999999999,368.2139999999999,366.2139999999999,368.2139999999999,0.85,train,train
37578.wav,37578,Words,Words,a16z_a16z Podcast Bots and Beyond,1302.415048,1304.415048,1302.415048,1304.415048,0.85,train,train
37606.wav,37606,Words,Words,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,191.12599999999992,193.12599999999992,191.12599999999992,193.12599999999992,0.85,train,train
37608.wav,37608,Breath,Breath,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,2083.938999999973,2085.938999999973,2083.938999999973,2085.938999999973,0.85,train,train
37644.wav,37644,Um,Um,Let's Talk About School_2_Educational Technology,1931.1950352,1933.1950352,1931.1950352,1933.1950352,0.85,train,train
37647.wav,37647,Um,Um,UX Podcast_Interview with @lissijean & @grinblo at #UXLx 2016,116.38400000000009,118.38400000000009,116.38400000000009,118.38400000000009,0.85,train,train
37680.wav,37680,Uh,Uh,Footy for Two_Transfers and Fantasy League,2456.5379328,2458.5379328,2456.5379328,2458.5379328,0.85,test,test
37700.wav,37700,Uh,Uh,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,908.2979999999948,910.2979999999948,908.2979999999948,910.2979999999948,0.85,train,train
37761.wav,37761,Words,Words,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,1940.8789999999624,1942.8789999999624,1940.8789999999624,1942.8789999999624,0.85,train,train
37785.wav,37785,Words,Words,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,1524.4710736,1526.4710736,1524.4710736,1526.4710736,0.85,train,train
37826.wav,37826,Music,Music,Techdirt_A Whirlwind Tour Of Current Policy Issues In Tech,90.796,92.796,90.796,92.796,0.85,train,train
37828.wav,37828,Uh,Uh,Animal Talk_Matt's New 9 Year Old Puppy - Episode 92,673.4529776,675.4529776,673.4529776,675.4529776,0.85,train,train
37850.wav,37850,Words,Words,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,1708.0119999999692,1710.0119999999692,1708.0119999999692,1710.0119999999692,0.85,train,train
37891.wav,37891,Words,Words,Public Access America_Obama Foundation Town Hall Europe,2790.1450000000104,2792.1450000000104,2790.1450000000104,2792.1450000000104,0.85,test,test
37920.wav,37920,Words,Words,UX Podcast_#163 Design systems with Jina Anne,1781.1379232000002,1783.1379232000002,1781.1379232000002,1783.1379232000002,0.85,train,train
37942.wav,37942,Um,Um,Sound Design Live_This Is How to Find the Perfect Show Volume Without an SPL Meter,1837.557999999981,1839.557999999981,1837.557999999981,1839.557999999981,0.85,train,train
37968.wav,37968,Words,Words,UX Podcast_#122 Calm technology with Amber Case,493.2189999999992,495.2189999999992,493.2189999999992,495.2189999999992,0.85,train,train
38001.wav,38001,Um,Um,Sophie Green_'I Was Daydreaming About This Place I Couldn't Get To',987.148999999994,989.148999999994,987.148999999994,989.148999999994,0.85,train,train
38053.wav,38053,Laughter,Laughter,UX Podcast_#163 Design systems with Jina Anne,349.0829999999998,351.0829999999998,349.0829999999998,351.0829999999998,0.85,train,train
38139.wav,38139,Um,Um,UX Podcast_#213 Spacesuit design with Lindsey Aitchison,1825.1389999999697,1827.1389999999697,1825.1389999999697,1827.1389999999697,0.85,train,train
38155.wav,38155,Uh,Uh,"a16z_a16z Podcast Holy Non Sequiturs, Batman What Disruption Theory Is ... and Isn't",1585.6929807999998,1587.6929807999998,1585.6929807999998,1587.6929807999998,0.85,train,train
38161.wav,38161,Uh,Uh,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,2306.55899999999,2308.55899999999,2306.55899999999,2308.55899999999,0.85,train,train
38179.wav,38179,Uh,Uh,UX Podcast_#140 Storymapping with Donna Lichaw,202.818,204.818,202.818,204.818,0.85,train,train
38183.wav,38183,Words,Words,UX Podcast_#194 Research on the fly with Cyd Harrell,1577.8559999999768,1579.8559999999768,1577.8559999999768,1579.8559999999768,0.85,train,train
38231.wav,38231,Laughter,Laughter,Radio For Humans_PODLUCK Summer 2018 Cooking Show,2636.78692,2638.78692,2636.78692,2638.78692,0.85,train,train
38234.wav,38234,Words,Words,Americhicks_10.4.18FBI Report On Kavanaugh-Homeless Urban Camping-Gov. Hickenlooper and Electric Cars,869.2990351999999,871.2990351999999,869.2990351999999,871.2990351999999,0.85,train,train
38236.wav,38236,Um,Um,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",482.20099999999945,484.20099999999945,482.20099999999945,484.20099999999945,0.85,test,test
38442.wav,38442,Words,Words,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,1034.468999999994,1036.468999999994,1034.468999999994,1036.468999999994,0.85,train,train
38451.wav,38451,Um,Um,UX Podcast_#140 Storymapping with Donna Lichaw,1059.6619360000002,1061.6619360000002,1059.6619360000002,1061.6619360000002,0.85,train,train
38455.wav,38455,Uh,Uh,UX Podcast_#239 Storytelling in design with Anna Dahlström,1422.793999999986,1424.793999999986,1422.793999999986,1424.793999999986,0.85,train,train
38470.wav,38470,Uh,Uh,The Housing Hour_History of Coal Creek Miners,589.0179999999998,591.0179999999998,589.0179999999998,591.0179999999998,0.85,test,test
38507.wav,38507,Um,Um,UX Podcast_#184 Accreditation with Zoe Rose,2088.56608,2090.56608,2088.56608,2090.56608,0.85,train,train
38529.wav,38529,Music,Music,"Linear Digressions_Facial Recognition, Society, and the Law",2551.201000000033,2553.201000000033,2551.201000000033,2553.201000000033,0.85,train,train
38579.wav,38579,Um,Um,"a16z_a16z Podcast Holy Non Sequiturs, Batman What Disruption Theory Is ... and Isn't",373.6030032,375.6030032,373.6030032,375.6030032,0.85,train,train
38590.wav,38590,Um,Um,UX Podcast_#140 Storymapping with Donna Lichaw,228.499,230.499,228.499,230.499,0.85,train,train
38596.wav,38596,Uh,Uh,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,1906.3389392,1908.3389392,1906.3389392,1908.3389392,0.85,train,train
38601.wav,38601,Words,Words,Public Access America_Obama Foundation Town Hall Europe,4039.069000000063,4041.069000000063,4039.069000000063,4041.069000000063,0.85,test,test
38672.wav,38672,Music,Music,UX Podcast_#255 Trustworthy with Margot Bloomstein,2485.7600000000125,2487.7600000000125,2485.7600000000125,2487.7600000000125,0.85,train,train
38683.wav,38683,Music,Music,Sound Design Live_Cables Are Dead,2041.1519999999744,2043.1519999999744,2041.1519999999744,2043.1519999999744,0.85,train,train
38700.wav,38700,Uh,Uh,"Yaro Starak_Erika Awakening From Lawyer To Seduction Coach And Tapping Trainer Making $370,000 A Year",3665.839000000046,3667.839000000046,3665.839000000046,3667.839000000046,0.85,train,train
38774.wav,38774,Uh,Uh,Spaces Podcast_Evolution of Architecture I,3085.8930128000006,3087.8930128000006,3085.8930128000006,3087.8930128000006,0.85,test,test
38777.wav,38777,Words,Words,Nourish Noshes_Marita Lynn of My Kitchen Intuition,431.8739999999996,433.8739999999996,431.8739999999996,433.8739999999996,0.85,train,train
38803.wav,38803,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,1994.7739456,1996.7739456,1994.7739456,1996.7739456,0.85,train,train
38841.wav,38841,Um,Um,Radio For Humans_PODLUCK Summer 2018 Cooking Show,1378.6709999999807,1380.6709999999807,1378.6709999999807,1380.6709999999807,0.85,train,train
38933.wav,38933,Um,Um,a16z_a16z Podcast Blockchain vs-and Bitcoin,2550.999000000033,2552.999000000033,2550.999000000033,2552.999000000033,0.85,train,train
38937.wav,38937,Um,Um,Maximum Enthusiasm_Life Made Simple with Stephanie- round 2- conquering the closet,1782.6279999999583,1784.6279999999583,1782.6279999999583,1784.6279999999583,0.85,train,train
38952.wav,38952,Um,Um,"a16z_a16z Podcast 'The Most Boring Yet Valuable' 20 Minutes, All About Board Minutes",658.8760383999999,660.8760383999999,658.8760383999999,660.8760383999999,0.85,train,train
38960.wav,38960,Words,Words,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,1286.4360224000002,1288.4360224000002,1286.4360224000002,1288.4360224000002,0.85,train,train
38979.wav,38979,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1240.2320735999997,1242.2320735999997,1240.2320735999997,1242.2320735999997,0.85,train,train
38982.wav,38982,Words,Words,UX Podcast_#239 Storytelling in design with Anna Dahlström,2170.25884,2172.25884,2170.25884,2172.25884,0.85,train,train
39012.wav,39012,Words,Words,UX Podcast_#198 Connected content with Carrie Hane,726.2419776,728.2419776,726.2419776,728.2419776,0.85,train,train
39013.wav,39013,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,673.4369999999977,675.4369999999977,673.4369999999977,675.4369999999977,0.85,train,train
39076.wav,39076,Um,Um,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,1728.164999999958,1730.164999999958,1728.164999999958,1730.164999999958,0.85,train,train
39160.wav,39160,Words,Words,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),1686.8749999999714,1688.8749999999714,1686.8749999999714,1688.8749999999714,0.85,train,train
39176.wav,39176,Um,Um,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,345.2750000000001,347.2750000000001,345.2750000000001,347.2750000000001,0.85,train,train
39201.wav,39201,Uh,Uh,a16z_a16z Podcast Artificial Intelligence and the 'Space of Possible Minds',430.587,432.587,430.587,432.587,0.85,train,train
39206.wav,39206,Um,Um,Verity The Podcast_Ep 1_Interview with Haviah Mighty on Building a career in Music,601.6889999999987,603.6889999999987,601.6889999999987,603.6889999999987,0.85,train,train
39283.wav,39283,Words,Words,Free Podcast Day_Home Grown Girls – Apr 7 2018,2563.6289584,2565.6289584,2563.6289584,2565.6289584,0.85,test,test
39290.wav,39290,Um,Um,UX Podcast_#229 Just enough research with Erika Hall,631.4939999999978,633.4939999999978,631.4939999999978,633.4939999999978,0.85,train,train
39365.wav,39365,Um,Um,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,856.4080064,858.4080064,856.4080064,858.4080064,0.85,test,test
39380.wav,39380,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,1533.1989999999853,1535.1989999999853,1533.1989999999853,1535.1989999999853,0.85,train,train
39395.wav,39395,Words,Words,UX Podcast_#178 Games user research with Veronica Zammitto,548.1539839999999,550.1539839999999,548.1539839999999,550.1539839999999,0.85,train,train
39425.wav,39425,Um,Um,"Techdirt_Twitter, Free Speech, And Mob Behavior",1274.101999999987,1276.101999999987,1274.101999999987,1276.101999999987,0.85,train,train
39461.wav,39461,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,2622.198000000044,2624.198000000044,2622.198000000044,2624.198000000044,0.85,train,train
39466.wav,39466,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,774.8779999999934,776.8779999999934,774.8779999999934,776.8779999999934,0.85,train,train
39469.wav,39469,Um,Um,Tearsheet Podcast_Beyond the stock markets [mini-course],382.6689999999998,384.6689999999998,382.6689999999998,384.6689999999998,0.85,train,train
39523.wav,39523,Uh,Uh,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,323.61299999999994,325.61299999999994,323.61299999999994,325.61299999999994,0.85,train,train
39527.wav,39527,Uh,Uh,Sound Design Live_Cables Are Dead,1175.2189999999916,1177.2189999999916,1175.2189999999916,1177.2189999999916,0.85,train,train
39542.wav,39542,Um,Um,PodcastDetroit_1 Girl Revolution – Episode 4_Detroit Girl Power and Beauty with Candice Simons,2594.413000000049,2596.413000000049,2594.413000000049,2596.413000000049,0.85,train,train
39546.wav,39546,Uh,Uh,Techdirt_A Policy Bootcamp For Technologists,2505.2051024,2507.2051024,2505.2051024,2507.2051024,0.85,train,train
39586.wav,39586,Uh,Uh,Techdirt_The TikTok Order And What It Means For Innovation,1600.0409999999713,1602.0409999999713,1600.0409999999713,1602.0409999999713,0.85,train,train
39593.wav,39593,Words,Words,Education_Ep 1 - Handmade Dev Show 2017,580.4019999999988,582.4019999999988,580.4019999999988,582.4019999999988,0.85,validation,validation
39645.wav,39645,Um,Um,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",4417.854000000113,4419.854000000113,4417.854000000113,4419.854000000113,0.85,train,train
39661.wav,39661,Words,Words,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,2902.7931024,2904.7931024,2902.7931024,2904.7931024,0.85,train,train
39715.wav,39715,non_filler,non_filler,a16z_a16z Podcast The Future of Entertainment and What David Petraeus and the Olsen Twins Can Teach Us,502.2290064,504.2290064,502.2290064,504.2290064,0.85,train,train
39726.wav,39726,Laughter,Laughter,"UX Podcast_#262 Design confidence with Kate Rutter, Kim Goodwin and Pamela Pavliscak",1471.316999999984,1473.316999999984,1471.316999999984,1473.316999999984,0.85,train,train
39742.wav,39742,non_filler,non_filler,a16z_a16z Podcast Artificial Intelligence and the 'Space of Possible Minds',183.94799680000003,185.94799680000003,183.94799680000003,185.94799680000003,0.85,train,train
39746.wav,39746,Um,Um,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),3543.83800000006,3545.83800000006,3543.83800000006,3545.83800000006,0.85,train,train
39767.wav,39767,Um,Um,Beer Tour Guy Podcast_Episode 12 - Mark Larson - Falling Down Beer Company,82.82700000000003,84.82700000000003,82.82700000000003,84.82700000000003,0.85,test,test
39802.wav,39802,Um,Um,UX Podcast_#180 Mobile frustrations with Lina Hansson,48.749,50.749,48.749,50.749,0.85,train,train
39806.wav,39806,Uh,Uh,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,1552.7630224000002,1554.7630224000002,1552.7630224000002,1554.7630224000002,0.85,train,train
39808.wav,39808,Um,Um,With Good Reason_Auto Biography,2018.9129999999643,2020.9129999999643,2018.9129999999643,2020.9129999999643,0.85,train,train
39808.wav,39808,Um,Um,With Good Reason_Auto Biography,2018.9129999999643,2020.9129999999643,2018.9129999999643,2020.9129999999643,0.85,train,train
39860.wav,39860,Um,Um,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,1027.826999999993,1029.826999999993,1027.826999999993,1029.826999999993,0.85,test,test
39889.wav,39889,Uh,Uh,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",421.082016,423.082016,421.082016,423.082016,0.85,train,train
39921.wav,39921,Um,Um,UX Podcast_#232 Design psychology with Amy Bucher,1288.8709999999844,1290.8709999999844,1288.8709999999844,1290.8709999999844,0.85,train,train
39930.wav,39930,Words,Words,a16z_a16z Podcast Artificial Intelligence and the 'Space of Possible Minds',792.9919999999948,794.9919999999948,792.9919999999948,794.9919999999948,0.85,train,train
40030.wav,40030,Breath,Breath,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,1382.710999999989,1384.710999999989,1382.710999999989,1384.710999999989,0.85,train,train
40031.wav,40031,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,1078.2570736,1080.2570736,1078.2570736,1080.2570736,0.85,test,test
40046.wav,40046,Uh,Uh,Let's Talk About School_2_Educational Technology,2559.711016,2561.711016,2559.711016,2561.711016,0.85,train,train
40048.wav,40048,Words,Words,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,2366.2389776000005,2368.2389776000005,2366.2389776000005,2368.2389776000005,0.85,train,train
40073.wav,40073,Um,Um,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),1158.6999999999878,1160.6999999999878,1158.6999999999878,1160.6999999999878,0.85,train,train
40081.wav,40081,Uh,Uh,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,2220.1450192,2222.1450192,2220.1450192,2222.1450192,0.85,train,train
40102.wav,40102,Um,Um,Education_Ep 1 - Handmade Dev Show 2017,581.3489999999987,583.3489999999987,581.3489999999987,583.3489999999987,0.85,validation,validation
40128.wav,40128,Words,Words,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,465.37800000000016,467.37800000000016,465.37800000000016,467.37800000000016,0.85,train,train
40131.wav,40131,Uh,Uh,UX Podcast_#239 Storytelling in design with Anna Dahlström,1088.557999999993,1090.557999999993,1088.557999999993,1090.557999999993,0.85,train,train
40150.wav,40150,Breath,Breath,Spaces Podcast_Evolution of Architecture I,3671.7800000001057,3673.7800000001057,3671.7800000001057,3673.7800000001057,0.85,test,test
40165.wav,40165,Words,Words,UX Podcast_#251 Multimodal design with Cheryl Platz,2906.0659776,2908.0659776,2906.0659776,2908.0659776,0.85,train,train
40241.wav,40241,Words,Words,UX Podcast_#110 UX Coaching with Whitney Hess,199.1520032,201.1520032,199.1520032,201.1520032,0.85,train,train
40353.wav,40353,Words,Words,UX Podcast_#259 Japanese design culture with Rishma Hansil,1378.7050384,1380.7050384,1378.7050384,1380.7050384,0.85,train,train
40381.wav,40381,Uh,Uh,Spaces Podcast_Evolution of Architecture I,2313.064999999973,2315.064999999973,2313.064999999973,2315.064999999973,0.85,test,test
40384.wav,40384,Uh,Uh,Tearsheet Podcast_Beyond the stock markets [mini-course],1863.907999999983,1865.907999999983,1863.907999999983,1865.907999999983,0.85,train,train
40446.wav,40446,Uh,Uh,"a16z_a16z Podcast Holy Non Sequiturs, Batman What Disruption Theory Is ... and Isn't",1244.2219999999882,1246.2219999999882,1244.2219999999882,1246.2219999999882,0.85,train,train
40449.wav,40449,non_filler,non_filler,Suzanne Toro_Fall Food Recipes & Wisdom {Food Alchemy},1833.8049999999585,1835.8049999999585,1833.8049999999585,1835.8049999999585,0.85,test,test
40533.wav,40533,Words,Words,Animal Talk_Episode 67 Impossible Meat and Impossible Pets,2570.9590064,2572.9590064,2570.9590064,2572.9590064,0.85,train,train
40578.wav,40578,Uh,Uh,UX Podcast_#208 Your next UX job with Jessica Ivins,2065.59099999996,2067.59099999996,2065.59099999996,2067.59099999996,0.85,train,train
40645.wav,40645,Words,Words,Parental Settings_Weekend Getaway,1681.57692,1683.57692,1681.57692,1683.57692,0.85,train,train
40695.wav,40695,Um,Um,Tin Pan Alley_On the Road Charlotte Eriksson,1290.7829999999894,1292.7829999999894,1290.7829999999894,1292.7829999999894,0.85,test,test
40729.wav,40729,Laughter,Laughter,UX Podcast_Interview with @denisejacobs & @chrisnoessel,304.1679968,306.1679968,304.1679968,306.1679968,0.85,train,train
40754.wav,40754,Breath,Breath,Yaro Starak_How To Hire Someone To Handle All Your Email For You,504.6410000000003,506.6410000000003,504.6410000000003,506.6410000000003,0.85,train,train
40761.wav,40761,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,1353.7030960000002,1355.7030960000002,1353.7030960000002,1355.7030960000002,0.85,train,train
40764.wav,40764,Words,Words,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),419.3549808,421.3549808,419.3549808,421.3549808,0.85,train,train
40794.wav,40794,Words,Words,Midwest Dance Symposium_Session 1,1794.854936,1796.854936,1794.854936,1796.854936,0.85,train,train
40816.wav,40816,Words,Words,E2M Interview_From 2 Employees to 100 in 4 years!,435.29699360000006,437.29699360000006,435.29699360000006,437.29699360000006,0.85,train,train
40817.wav,40817,Uh,Uh,Footy for Two_Transfers and Fantasy League,769.5269936000001,771.5269936000001,769.5269936000001,771.5269936000001,0.85,test,test
40820.wav,40820,Uh,Uh,The Genealogy Happy Hour_Episode 20_Privacy,398.70199999999977,400.70199999999977,398.70199999999977,400.70199999999977,0.85,test,test
40836.wav,40836,Um,Um,"a16z_a16z Podcast Holy Non Sequiturs, Batman What Disruption Theory Is ... and Isn't",1733.5240127999998,1735.5240127999998,1733.5240127999998,1735.5240127999998,0.85,train,train
40885.wav,40885,Music,Music,UX Podcast_#173 Building a team with Alissa Briggs,2044.58299999996,2046.58299999996,2044.58299999996,2046.58299999996,0.85,train,train
40902.wav,40902,Words,Words,UX Podcast_#223 Cross disciplinary collaboration with Becki Hyde,1897.8520608,1899.8520608,1897.8520608,1899.8520608,0.85,train,train
40918.wav,40918,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1788.997999999982,1790.997999999982,1788.997999999982,1790.997999999982,0.85,train,train
40922.wav,40922,Music,Music,Wine and Popcorn_Ep 023 Olivia Pope Stuntin Like Her Daddy Scandal Ep 8 Season 5,122.77900000000004,124.77900000000004,122.77900000000004,124.77900000000004,0.85,test,test
40982.wav,40982,Um,Um,UX Podcast_#140 Storymapping with Donna Lichaw,1230.2440064,1232.2440064,1230.2440064,1232.2440064,0.85,train,train
41032.wav,41032,non_filler,non_filler,UX Podcast_#206 The build trap with Melissa Perri,84.33000000000008,86.33000000000008,84.33000000000008,86.33000000000008,0.85,train,train
41040.wav,41040,Uh,Uh,a16z_a16z Podcast Finding and Hiring for (Expectations) Fit on Both Sides,558.8689999999968,560.8689999999968,558.8689999999968,560.8689999999968,0.85,train,train
41100.wav,41100,Words,Words,E2M Interview_From 2 Employees to 100 in 4 years!,1221.1560512,1223.1560512,1221.1560512,1223.1560512,0.85,train,train
41107.wav,41107,Uh,Uh,Conexiones TheLearningSciences_Five Pillars of the Mind Redesigning Education to Suit the Brain,3455.395000000039,3457.395000000039,3455.395000000039,3457.395000000039,0.85,train,train
41163.wav,41163,Music,Music,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",3609.761000000063,3611.761000000063,3609.761000000063,3611.761000000063,0.85,test,test
41192.wav,41192,Uh,Uh,Spaces Podcast_Evolution of Architecture I,3934.174016,3936.174016,3934.174016,3936.174016,0.85,test,test
41202.wav,41202,Um,Um,Tin Pan Alley_On the Road Charlotte Eriksson,232.16199999999992,234.16199999999992,232.16199999999992,234.16199999999992,0.85,test,test
41233.wav,41233,Uh,Uh,"Introduction to Minecraft In Education_Nov 6, 2013",2730.849000000117,2732.849000000117,2730.849000000117,2732.849000000117,0.85,train,train
41242.wav,41242,Words,Words,"UX Podcast_#262 Design confidence with Kate Rutter, Kim Goodwin and Pamela Pavliscak",1369.4030352000002,1371.4030352000002,1369.4030352000002,1371.4030352000002,0.85,train,train
41251.wav,41251,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,653.3190127999999,655.3190127999999,653.3190127999999,655.3190127999999,0.85,train,train
41265.wav,41265,Words,Words,Teachers Education Review_TER #124_2018 Year in Review with Bronwyn Hinz - 24 Dec 2018,673.6150192,675.6150192,673.6150192,675.6150192,0.85,train,train
41265.wav,41265,Words,Words,Teachers Education Review_TER #124_2018 Year in Review with Bronwyn Hinz - 24 Dec 2018,673.6150192,675.6150192,673.6150192,675.6150192,0.85,train,train
41299.wav,41299,non_filler,non_filler,Parental Settings_Weekend Getaway,737.6409712000002,739.6409712000002,737.6409712000002,739.6409712000002,0.85,train,train
41306.wav,41306,Words,Words,UX Podcast_#199 Physical prototypes with Kathryn McElroy,538.0779999999991,540.0779999999991,538.0779999999991,540.0779999999991,0.85,train,train
41330.wav,41330,Music,Music,Break The Cycle_Episode 7 Patriarchy,3151.605000000025,3153.605000000025,3151.605000000025,3153.605000000025,0.85,test,test
41345.wav,41345,Uh,Uh,UX Podcast_#184 Accreditation with Zoe Rose,1720.6999999999698,1722.6999999999698,1720.6999999999698,1722.6999999999698,0.85,train,train
41437.wav,41437,Um,Um,UX Podcast_#265 UX Coaching with Whitney Hess (UXP Classic),1685.4540415999998,1687.4540415999998,1685.4540415999998,1687.4540415999998,0.85,train,train
41492.wav,41492,Um,Um,Claire Zorn_'Turns Out I Had More Things To Write Down!',1212.513999999986,1214.513999999986,1212.513999999986,1214.513999999986,0.85,test,test
41500.wav,41500,Words,Words,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,239.89799999999988,241.89799999999988,239.89799999999988,241.89799999999988,0.85,train,train
41538.wav,41538,Uh,Uh,The Open Data Institute_Friday lunchtime lecture Bad Data (and how to fix it),119.25400000000008,121.25400000000008,119.25400000000008,121.25400000000008,0.85,train,train
41559.wav,41559,Breath,Breath,into the mothlight podcast_EP.13_Tereza Stehlikova,1707.9070192,1709.9070192,1707.9070192,1709.9070192,0.85,train,train
41564.wav,41564,Words,Words,Primedia Broadcasting_Tim Noakes on eating the right food The real meal Revolution,1874.4929999999647,1876.4929999999647,1874.4929999999647,1876.4929999999647,0.85,train,train
41605.wav,41605,Um,Um,artwarez_Buen Vivir. Interview with Penny Travlou,232.7810032,234.7810032,232.7810032,234.7810032,0.85,test,test
41621.wav,41621,Words,Words,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),2797.5670000000096,2799.5670000000096,2797.5670000000096,2799.5670000000096,0.85,train,train
